"TABLE_NAME","CONSTRAINT_NAME","TABLE_NAME_REF","FKCOLUMNNAME","HASINDEX","WEIGHT"
"ADM496","FK_ADM496_ADM001","ADM001","ADM001_HMO_ID","N","512"
"ADM496","FK_ADM496_ADM486","ADM486","ADM486_COPARTICIPATION_RULE_ID","N","64"
"ADM497","FK_ADM497_ADM055","ADM055","ADM055_BILL_ID_FROM","Y","31744"
"ADM497","FK_ADM497_ADM055_2","ADM055","ADM055_BILL_ID_TO","Y","31744"
"ADM497","FK_ADM497_ADM056","ADM056","ADM056_MED_ATTENTION_ID_FROM","Y","114688"
"ADM497","FK_ADM497_ADM056_2","ADM056","ADM056_MED_ATTENTION_ID_TO","Y","114688"
"ADM498","FK_ADM498_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM498","FK_ADM498_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADM499","FK_ADM499_ADM068","ADM068","ADM068_PROTOCOL_ID","Y","3072"
"ADM500","FK_ADM500_ADM055","ADM055","ADM055_BILL_ID","Y","31744"
"ADM501","FK_ADM501_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM502","FK_ADM502_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM502","FK_ADM502_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM502","FK_ADM502_ADM153","ADM153","ADM153_CHECKUP_PROT_ID","Y","64"
"ADM502","FK_ADM502_ADM432","ADM432","ADM432_QUESTIONNAIRE_ID","Y","320"
"ADM503","FK_ADM503_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM503","FK_ADM503_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"ADM503","FK_ADM503_ADM282","ADM282","ADM282_PROD_UNIT_CONVERTION_ID","Y","128"
"ADM504","FK_ADM504_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM505","FK_ADM505_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM505","FK_ADM505_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM505","FK_ADM505_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM505","FK_ADM505_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADM505","FK_ADM505_SYS012","SYS012","SYS012_PHYSICIAN_SPEC_ID","Y","64"
"ADM509","FK_ADM509_SYS010","SYS010","SYS010_USER_ID","N","512"
"ADM510","FK_ADM510_ADM509","ADM509","ADM509_DUTY_ID","N","64"
"ADM510","FK_ADM510_SYS010","SYS010","SYS010_USER_ID","N","512"
"ADM511","FK_ADM511_SYS010","SYS010","SYS010_USER_ID","N","512"
"ADM513","FK_ADM513_SYS002","SYS002","SYS002_UNIT_ID","N","128"
"ADM514","FK_ADM514_ADM138","ADM138","ADM138_EXAMINATION_ID","N","576"
"ADM514","FK_ADM514_ADM513","ADM513","ADM513_EXAM_UNIT_RULE_ID","N","64"
"ADT001","FK_ADT001_EIR001","EIR001","EIR001_MPI","Y","524288"
"ADT001","FK_ADT001_EIR004","EIR004","EIR004_PATIENT_PLAN_ID","Y","40960"
"ADT001","FK_ADT001_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT001","FK_ADT001_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADT001","FK_ADT001_SYS009_1","SYS009","SYS009_REQUEST_PROFESSIONAL_ID","Y","9216"
"ADT001","FK_ADT001_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT001","FK_ADT001_SYS011","SYS011","SYS011_STATE_ID","Y","64"
"ADT001","FK_ADT001_SYS129","SYS129","SYS129_PATIENT_RELATIONSHIP_ID","Y","64"
"ADT003","FK_ADT003_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADT003","FK_ADT003_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"ADT003","FK_ADT003_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT003","FK_ADT003_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"ADT003","FK_ADT003_PAD003","PAD003","PAD003_PRE_ADMISSION_CPT_ID","Y","2048"
"ADT004","FK_ADT004_ADM420","ADM420","ADM420_LOCATION_ID","Y","128"
"ADT004","FK_ADT004_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT005","FK_ADT005_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT005","FK_ADT005_ADT004","ADT004","ADT004_BEDROOM_ID","Y","64"
"ADT005","FK_ADT005_ADT013","ADT013","ADT013_BLOCK_REASON_ID","Y","64"
"ADT005","FK_ADT005_ADT051","ADT051","ADT051_BED_TYPE_ID","Y","64"
"ADT005","FK_ADT005_ADT052","ADT052","ADT052_BED_STATUS_ID","Y","64"
"ADT005","FK_ADT005_EIR001","EIR001","EIR001_MPI","Y","524288"
"ADT005","FK_ADT005_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT006","FK_ADT006_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADT006","FK_ADT006_TSS007","TSS007","TSS007_BEDROOM_TYPE_ID","Y","64"
"ADT008","FK_ADT008_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT008","FK_ADT008_ADT005","ADT005","ADT005_ACTUAL_BED","Y","64"
"ADT008","FK_ADT008_ADT005_2","ADT005","ADT005_BED_ORIGIN","Y","64"
"ADT008","FK_ADT008_ADT014","ADT014","ADT014_TRANSFER_REASON_ID","Y","64"
"ADT008","FK_ADT008_ADT018","ADT018","ADT018_DAILY_LOG_ID","Y","8192"
"ADT008","FK_ADT008_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT009","FK_ADT009_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT009","FK_ADT009_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"ADT010","FK_ADT010_ADT005","ADT005","ADT005_BED_ID","Y","64"
"ADT010","FK_ADT010_ADT052_1","ADT052","ADT052_OLD_BED_STATUS_ID","Y","64"
"ADT010","FK_ADT010_ADT052_2","ADT052","ADT052_NEW_BED_STATUS_ID","Y","64"
"ADT010","FK_ADT010_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT011","FK_ADT011_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADT011","FK_ADT011_ADM002","ADM002","ADM002_PLAN_ID","Y","256"
"ADT011","FK_ADT011_EIR001","EIR001","EIR001_MPI","Y","524288"
"ADT011","FK_ADT011_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT011","FK_ADT011_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADT011","FK_ADT011_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT011","FK_ADT011_SYS055","SYS055","SYS055_PATIENT_SOURCE_ID","Y","64"
"ADT011","FK_ADT011_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"ADT012","FK_ADT012_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT012","FK_ADT012_ADT014","ADT014","ADT014_TRANSFER_REASON_ID","Y","64"
"ADT012","FK_ADT012_EIR001","EIR001","EIR001_MPI","Y","524288"
"ADT012","FK_ADT012_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT012","FK_ADT012_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT015","FK_ADT015_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT016","FK_ADT016_ADM072","ADM072","ADM072_PAYMENT_TYPE_ID","Y","64"
"ADT016","FK_ADT016_ADM104","ADM104","ADM104_CREDIT_CARD_ID","Y","64"
"ADT016","FK_ADT016_ADT015","ADT015","ADT015_ADMISSION_BILLCHKIN_ID","Y","64"
"ADT017","FK_ADT017_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADT018","FK_ADT018_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADT018","FK_ADT018_ADM023_2","ADM023","ADM023_PRIVATE_SERVICE_ID","Y","64"
"ADT018","FK_ADT018_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"ADT018","FK_ADT018_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT018","FK_ADT018_ADT004","ADT004","ADT004_BEDROOM_ID","Y","64"
"ADT018","FK_ADT018_ADT005","ADT005","ADT005_BED_ID","Y","64"
"ADT018","FK_ADT018_ADT006","ADT006","ADT006_BEDROOM_TYPE_ID","Y","64"
"ADT018","FK_ADT018_EIR001","EIR001","EIR001_MPI","Y","524288"
"ADT018","FK_ADT018_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT020","FK_ADT020_ADT019","ADT019","ADT019_FUNERARY_ID","Y","64"
"ADT020","FK_ADT020_ADT021","ADT021","ADT021_DISCHARGE_ID","Y","16384"
"ADT020","FK_ADT020_ADT046","ADT046","ADT046_DEATH_WOMAN_ID","Y","64"
"ADT021","FK_ADT021_ADM029_2","ADM029","ADM029_CPT_AUDITING_ID","Y","17408"
"ADT021","FK_ADT021_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT021","FK_ADT021_ADT022","ADT022","ADT022_DISCHARGE_REASON_ID","Y","64"
"ADT021","FK_ADT021_EMR054","EMR054","EMR054_ATTENTION_TYPE_ID","Y","64"
"ADT021","FK_ADT021_EMR055","EMR055","EMR055_EXIT_TYPE_ID","Y","64"
"ADT021","FK_ADT021_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT022","FK_ADT022_TSS001","TSS001","TSS001_DOMAIN_TABLE_INFO_ID","Y","64"
"ADT022","FK_ADT022_TSS003","TSS003","TSS003_TYPES_ID","Y","64"
"ADT023","FK_ADT023_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT023","FK_ADT023_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"ADT024","FK_ADT024_TSS001","TSS001","TSS001_DOMAIN_TABLE_INFO_ID","Y","64"
"ADT024","FK_ADT024_TSS003","TSS003","TSS003_TYPES_ID","Y","64"
"ADT040","FK_ADT040_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADT040","FK_ADT040_ADM286","ADM286","ADM286_BILL_ADJUST_REASON_ID","Y","64"
"ADT040","FK_ADT040_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT040","FK_ADT040_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT040","FK_ADT040_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT041","FK_ADT041_ADM028","ADM028","ADM028_AMMENITIE_SERVICE_ID","Y","64"
"ADT041","FK_ADT041_ADM286","ADM286","ADM286_BILL_ADJUST_REASON_ID","Y","64"
"ADT041","FK_ADT041_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT041","FK_ADT041_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT041","FK_ADT041_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT043","FK_ADT043_TSS001","TSS001","TSS001_DOMAIN_TABLE_INFO_ID","Y","64"
"ADT043","FK_ADT043_TSS003","TSS003","TSS003_TYPES_ID","Y","64"
"ADT045","FK_ADT045_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT045","FK_ADT045_ADT044","ADT044","ADT044_OBSTETRIC_TYPE_ID","Y","64"
"ADT047","FK_ADT047_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT048","FK_ADT048_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT049","FK_ADT049_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADT049","FK_ADT049_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"ADT049","FK_ADT049_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT049","FK_ADT049_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"ADT049","FK_ADT049_PAD005","PAD005","PAD005_PRE_ADM_SURGERY_ID","Y","320"
"ADT050","FK_ADT050_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT050","FK_ADT050_ADT005","ADT005","ADT005_BED_ID","Y","64"
"ADT050","FK_ADT050_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT050","FK_ADT050_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT055","FK_ADT055_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT055","FK_ADT055_ADT005_1","ADT005","ADT005_DESTINATION_BED_ID","Y","64"
"ADT055","FK_ADT055_ADT005_2","ADT005","ADT005_ORIGIN_BED_ID","Y","64"
"ADT055","FK_ADT055_ADT014","ADT014","ADT014_TRANSFER_REASON_ID","Y","64"
"ADT055","FK_ADT055_SYS002_1","SYS002","SYS002_ORIGIN_UNIT_ID","Y","128"
"ADT055","FK_ADT055_SYS002_2","SYS002","SYS002_DESTINATION_UNIT_ID","Y","128"
"ADT055","FK_ADT055_SYS010_1","SYS010","SYS010_APPROVER_USER_ID","Y","512"
"ADT055","FK_ADT055_SYS010_2","SYS010","SYS010_REQUESTER_USER_ID","Y","512"
"ADT058","FK_ADT058_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADT058","FK_ADT058_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"ADT058","FK_ADT058_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT058","FK_ADT058_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"ADT058","FK_ADT058_PAD007","PAD007","PAD007_PRE_ADM_MEDICATION_ID","Y","64"
"ADT059","FK_ADT059_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADT059","FK_ADT059_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"ADT059","FK_ADT059_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT059","FK_ADT059_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"ADT059","FK_ADT059_PAD006","PAD006","PAD006_PRE_ADM_MATERIAL_ID","Y","64"
"ADT060","FK_ADT060_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADT060","FK_ADT060_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"ADT060","FK_ADT060_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT060","FK_ADT060_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"ADT060","FK_ADT060_PAD004","PAD004","PAD004_PRE_ADM_SERVICE_ID","Y","832"
"ADT062","FK_ADT062_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT062","FK_ADT062_ER040","ER040","ER040_ADMISSION_ID","Y","90112"
"ADT062","FK_ADT062_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"ADT062","FK_ADT062_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT063","FK_ADT063_EIR001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT063","FK_ADT063_EIR026","EIR026","EIR026_FINANC_RESP_PATIENT_ID","Y","64"
"ADT064","FK_ADT064_ADT055","ADT055","ADT055_BED_TRANSFER_REQUEST_ID","Y","5120"
"ADT065","FK_ADT065_ADM029","ADM029","ADM029_CPT_ID","Y","17408"
"ADT065","FK_ADT065_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT065","FK_ADT065_ADT022","ADT022","ADT022_DISCHARGE_REASON_ID","Y","64"
"ADT065","FK_ADT065_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT066","FK_ADT066_ADT021","ADT021","ADT021_DISCHARGE_ID","Y","16384"
"ADT066","FK_ADT066_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT066","FK_ADT066_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"ADT067","FK_ADT067_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADT067","FK_ADT067_ADM043","ADM043","ADM043_CPT_TABLE_ID","Y","64"
"ADT067","FK_ADT067_ADT021","ADT021","ADT021_DISCHARGE_ID","Y","16384"
"ADT067","FK_ADT067_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT068","FK_ADT068_ER040","ER040","ER040_ADMISSION_ID","Y","90112"
"ADT068","FK_ADT068_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"ADT068","FK_ADT068_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT069","FK_ADT069_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADT069","FK_ADT069_ADT008","ADT008","ADT008_BED_TRANSFER_ID","Y","4096"
"ADT070","FK_ADT070_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"ADT070","FK_ADT070_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADT070","FK_ADT070_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADT070","FK_ADT070_SYS010","SYS010","SYS010_USER_BEGIN_ID","Y","512"
"ADT070","FK_ADT070_SYS010_2","SYS010","SYS010_USER_END_ID","Y","512"
"ADT071","FK_ADT071_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"ADT071","FK_ADT071_SYS002_1","SYS002","SYS002_DESTINATION_UNIT_ID","Y","128"
"ADT071","FK_ADT071_SYS002_2","SYS002","SYS002_ORIGIN_UNIT_ID","Y","128"
"ADT071","FK_ADT071_SYS010_1","SYS010","SYS010_APPROVER_USER_ID","Y","512"
"ADT071","FK_ADT071_SYS010_2","SYS010","SYS010_REQUESTER_USER_ID","Y","512"
"ADT072","FK_ADT072_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT072","FK_ADT072_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADT072","FK_ADT072_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADT072","FK_ADT072_SYS013","SYS013","SYS013_PROFESSIONAL_SPEC_ID","Y","2048"
"ADT073","FK_ADT073_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"ADT073","FK_ADT073_SYS010","SYS010","SYS010_USER_OUT_ID","Y","512"
"ADT073","FK_ADT073_SYS010_2","SYS010","SYS010_ARRIVAL_USER_ID","Y","512"
"ADT074","FK_ADT074_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"ADT087","FK_ADT087_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADT087","FK_ADT087_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"ADT087","FK_ADT087_SYS011","SYS011","SYS011_STATE_ID","Y","64"
"ADT087","FK_ADT087_SYS126","SYS126","SYS126_COUNTRY_ID","Y","64"
"ADT087","FK_ADT087_SYS129","SYS129","SYS129_PATIENT_RELATIONSHIP_ID","Y","64"
"ADT088","FK_ADT088_ADM417","ADM417","ADM417_EXAM_REQUEST_ITEM_ID","Y","52224"
"ADT088","FK_ADT088_ADM434","ADM434","ADM434_EXAM_ITEM_STATUS_ID","Y","64"
"ADT088","FK_ADT088_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"ADT088","FK_ADT088_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADT088","FK_ADT088_SYS010","SYS010","SYS010_USER_ID","Y","512"
"AM002","FK_AM002_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"AM002","FK_AM002_AM001","AM001","AM001_PROFILE_ID","Y","64"
"AM003","FK_AM003_AM001","AM001","AM001_PROFILE_ID","Y","64"
"AM003","FK_AM003_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"AM004","FK_AM004_AM001","AM001","AM001_PROFILE_ID","Y","64"
"AM004","FK_AM004_SYS010","SYS010","SYS010_USER_ID","Y","512"
"AM008","FK_AM008_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"AM008","FK_AM008_ADM002","ADM002","ADM002_PLAN_ID","Y","256"
"AM008","FK_AM008_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"AM008","FK_AM008_AM036","AM036","AM036_MANUAL_REQ_ID","Y","64"
"AM008","FK_AM008_EIR001","EIR001","EIR001_MPI","Y","524288"
"AM008","FK_AM008_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"AM008","FK_AM008_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"AM008","FK_AM008_SYS010_1","SYS010","SYS010_USER_ID","Y","512"
"AM008","FK_AM008_SYS010_2","SYS010","SYS010_LOCK_USER_ID","Y","512"
"AM009","FK_AM009_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"AM009","FK_AM009_ADT006","ADT006","ADT006_BEDROOM_TYPE_ID","Y","64"
"AM009","FK_AM009_AM009","AM009","AM009_PARENT_ID","Y","1638400"
"AM009","FK_AM009_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"AM009","FK_AM009_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"AM009","FK_AM009_SYS010_1","SYS010","SYS010_PRICE_USER_ID","Y","512"
"AM009","FK_AM009_SYS010_2","SYS010","SYS010_SEND_USER_ID","Y","512"
"AM009","FK_AM009_SYS010_3","SYS010","SYS010_RESP_USER_ID","Y","512"
"AM009","FK_AM009_SYS010_4","SYS010","SYS010_USER_ID","Y","512"
"AM012","FK_AM012_AM001","AM001","AM001_PROFILE_ID","Y","64"
"AM012","FK_AM012_SYS018","SYS018","SYS018_GROUP_ID","Y","64"
"AM028","FK_AM028_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"AM028","FK_AM028_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"AM028","FK_AM028_SYS010","SYS010","SYS010_USER_ID","Y","512"
"AM029","FK_AM029_AM008","AM008","AM008_AUTH_REQUEST","Y","57344"
"AM029","FK_AM029_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"AM029","FK_AM029_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"AM029","FK_AM029_SYS010","SYS010","SYS010_USER_ID","Y","512"
"AM032","FK_AM032_ADM029","ADM029","ADM029_CPT_ID","Y","17408"
"AM032","FK_AM032_TSS013","TSS013","TSS013_PROCEDURE_ID","Y","576"
"AM033","FK_AM033_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"AM033","FK_AM033_SYS010","SYS010","SYS010_USER_ID","Y","512"
"AM033","FK_AM033_SYS010_2","SYS010","SYS010_USER_ID_UPLOAD","Y","512"
"AM034","FK_AM034_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"AM034","FK_AM034_ADM417","ADM417","ADM417_EXAM_REQUEST_ITEM_ID","Y","52224"
"AM034","FK_AM034_AM033","AM033","AM033_STATEMENT_RESPON_ID","Y","448"
"AM034","FK_AM034_EMR010","EMR010","EMR010_PACIENT_MEDICATION_ID","Y","720896"
"AM034","FK_AM034_EMR012","EMR012","EMR012_PATIENT_PROCEDURE_ID","Y","966656"
"AM034","FK_AM034_EMR027","EMR027","EMR027_PATIENT_MATERIAL_ID","Y","1114112"
"AM034","FK_AM034_EMR028","EMR028","EMR028_PATIENT_SERVICE_ID","Y","163840"
"AM034","FK_AM034_EMR032","EMR032","EMR032_SURGERY_PRODUCT_ID","Y","6144"
"AM035","FK_AM035_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"AM036","FK_AM036_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"AM036","FK_AM036_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"AM037","FK_AM037_ADM195","ADM195","ADM195_STATUS_AUTHORIZATION_ID","Y","64"
"AM037","FK_AM037_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"AM037","FK_AM037_AM036","AM036","AM036_MANUAL_REQ_ID","Y","64"
"AM038","FK_AM038_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"AM038","FK_AM038_AM036","AM036","AM036_MANUAL_REQ_ID","Y","64"
"AM038","FK_AM038_ER040","ER040","ER040_ADMISSION_ID","Y","90112"
"AM038","FK_AM038_LAB012","LAB012","LAB012_ADMISSION_EXAM_ID","Y","31744"
"AM038","FK_AM038_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"AM039","FK_AM039_AM009","AM009","AM009_AUTH_REQUEST_ITEM_ID","Y","1638400"
"AM039","FK_AM039_TSS023","TSS023","TSS023_MESSAGE_ID","Y","128"
"AM040","FK_AM040_ADM422","ADM422","ADM422_ALTERNATIVE_TABLE_ID","Y","64"
"AUD002","FK_AUD002_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD003","FK_AUD003_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD004","FK_AUD004_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD005","FK_AUD005_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD007","FK_AUD007_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD008","FK_AUD008_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD009","FK_AUD009_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD012","FK_AUD012_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD012","FK_AUD012_EMR010","EMR010","EMR010_PATIENT_MEDICATION_ID","Y","720896"
"AUD012","FK_AUD012_EMR010_2","EMR010","EMR010_PATIENT_MEDICATI_ADD_ID","Y","720896"
"AUD012","FK_AUD012_EMR012","EMR012","EMR012_PATIENT_PROCEDURE_ID","Y","966656"
"AUD012","FK_AUD012_EMR012_2","EMR012","EMR012_PATIENT_PROCEDUR_ADD_ID","Y","966656"
"AUD012","FK_AUD012_EMR017","EMR017","EMR017_PATIENT_SOL_ITEM_ID","Y","64"
"AUD012","FK_AUD012_EMR017_2","EMR017","EMR017_PATIENT_SOL_ITEM_ADD_ID","Y","64"
"AUD012","FK_AUD012_EMR027","EMR027","EMR027_PATIENT_MATERIAL_ID","Y","1114112"
"AUD012","FK_AUD012_EMR027_2","EMR027","EMR027_PATIENT_MATERIAL_ADD_ID","Y","1114112"
"AUD012","FK_AUD012_EMR028","EMR028","EMR028_PATIENT_SERVICE_ID","Y","163840"
"AUD012","FK_AUD012_EMR028_2","EMR028","EMR028_PATIENT_SERVICE_ADD_ID","Y","163840"
"AUD012","FK_AUD012_EMR032","EMR032","EMR032_SURGERY_PRODUCT_ID","Y","6144"
"AUD012","FK_AUD012_EMR032_2","EMR032","EMR032_SURGERY_PRODUCT_ADD_ID","Y","6144"
"AUD013","FK_AUD013_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"AUD013","FK_AUD013_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"AUD013","FK_AUD013_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"AUD013","FK_AUD013_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"AUD013","FK_AUD013_ADM286","ADM286","ADM286_BILL_ADJUST_REASON_ID","Y","64"
"AUD013","FK_AUD013_ADM305","ADM305","ADM305_AUDIT_REASON_ID","Y","64"
"AUD013","FK_AUD013_AUD001","AUD001","AUD001_BILL_AUDITING_ID","Y","4096"
"AUD013","FK_AUD013_SYS010","SYS010","SYS010_USER_ID","Y","512"
