"TABLE_NAME","FULL_TABLE_NAME","NUM_ROWS","COMMENTS","BYTES"
"SCH035","SCH035_WAITING_LIST","0","Tabela de Lista de Espera da Agenda","65536"
"SCH034","SCH034_ACCESS_GROUP_USER","1165","Usuários do Grupo de Acessão da Agenda.","65536"
"SCH033","SCH033_ACCESS_GROUP","29","Grupo de Acessão da Agenda.","65536"
"SCH032","SCH032_INTERVAL_DETAILS_CLAS","3008","Itens de Classificação do detalhe do intervalo.","131072"
"SCH031","SCH031_USER_PERMISSION","3","Permissões de usuários da agenda.","65536"
"SCH030","SCH030_GROUP_PERMISSION","912","Permissões de grupos da agenda.","65536"
"SCH029","SCH029_LOCATION","0","localização Física de Realização.","65536"
"SCH028","SCH028_IN_ENTITY_VALUES","1971","Valores de entidades incluídas.","131072"
"SCH027","SCH027_INTERVAL_DETAILS_MEMBER","5907","Entidades membros dos detalhes do intervalo da grade de honorário.","196608"
"SCH026","SCH026_IN_ENTITY_ITEM_FIELDS","730","Campos de itens de entidades incluídas.","131072"
"MP2123","MP2123_DIET_PRODUCT","0","Tabela de produtos utilizados por dietas","65536"
"MP2124","MP2124_DIET_TYPE","229","Tabela de tipos de dietas associados em uma dieta","65536"
"MP2125","MP2125_DIET_ORAL_DIET_TYPE","498","Tipos de dietas orais relacionados a uma dieta","65536"
"ADM469","ADM469_MONITORING_PRICE","0","ARMAZENA O RESULTADO DE UMA MONITORIZAÇÃO DE PREÇOS NO HIS","65536"
"MP2126","MP2126_MANIP_DIET_FORM","2","Tabela de formulários de dietas manipuladas","65536"
"MP2127","MP2127_MANIP_DIET_COMPONENT","74","Tabela de componentes do formulário de dieta manipulada","65536"
"MP2128","MP2128_MANIP_DIET_STANDARD","1","Tabela de dieta manipulada padrão","65536"
"MP2129","MP2129_MANIP_DIET_COMP_VAL","21","Tabela de valores dos componentes de dietas manipuladas padrões","65536"
"ADM429","ADM429_COMP_DISC_RULE","38","Tabela de relação entre Alçada e Política de Desconto ","65536"
"MP2130","MP2130_ENTERAL_DIET_THROUGH","6","Tabela de meios de administração (através de) de dieta enteral","65536"
"MP2131","MP2131_PN_INDICATION","7","Tabela de indicações de nutrição parenteral","65536"
"MP2132","MP2132_PN_CATHETER_TYPE","6","Tabela de tipos de cateter de nutrição parenteral","65536"
"MP2013","MP2013_PRESCR_DIET","28143","Tabela de prescrição de dietas","851968"
"MP2133","MP2133_PRESCR_DIET_RESTRICT","3235","Tabela de prescrição de dieta restritivas","131072"
"MP2134","MP2134_PRESCR_ORAL_DIET","20712","Tabela de prescrição de dieta oral","655360"
"MP2135","MP2135_PRESCR_ENTERAL","3773","Tabela de prescrição de dieta enteral","196608"
"MP2136","MP2136_PRESCR_PARENTERAL","429","Tabela de prescrição de dieta parenteral","65536"
"MP2137","MP2137_PRESC_PAR_INDICATION","0","Tabela de indicações para a prescrição de dieta parenteral","65536"
"MP2052","MP2052_PRESCR_IND_DIET","297","Tabela da prescrição de dieta parenteral individualizada","65536"
"MP2053","MP2053_PRESCR_IND_DIET_ITEM","5","Tabela de itens da prescrição de dieta parenteral individualizada","65536"
"MP2037","MP2037_PRESCR_DIET_ITEM","14041","Tabela de itens da prescrição de dieta","720896"
"AM036","AM036_MANUAL_REQ","13","Tabela de Requisição Manual de Autorização","65536"
"EMR932","EMR932_TRIAGE_LOG","304","Tabela na qual será armazenado os logs de alteração do paciente referente a Triagem","65536"
"IMP001","IMP001_IMPORT_RESULT","1679","Registros de log da importação via transactions","65536"
"IDM003","IDM003_SYNCHRONIZATION","0","¿ Tabela responsável em armazenar os dados de sincronização com o Fluig Identity","65536"
"ADM430","ADM430_ANSWER","179","Respostas para as perguntas dinâmicas do preparo alternativo.","65536"
"ADM431","ADM431_QUESTION","377","Perguntas dinâmicas para definição de preparo alternativo de Exames, Procedimentos e Checkups.","65536"
"ADM432","ADM432_QUESTIONNAIRE","2974","Questionário de perguntas dinâmicas para definição de preparo alternativo de Exames, Procedimentos e Checkups.","327680"
"ADM433","ADM433_QUESTIONNAIRE_NODE","207569","Tabela hierárquica de estrutura do questionário dinâmico para preparo alternativo.","13631488"
"TSS027","TSS027_REQUEST_STATUS","7","Tabela de domínio da Tuss contendo os possíveis status de autorização.","65536"
"TSS028","TSS028_PROTOCOL_STATUS","8","Tabela de domínio da Tuss contendo os possíveis status de faturamento de guias ou lotes.","65536"
"TSS029","TSS029_CANCEL_STATUS","4","Tabela de domínio da Tuss contendo os possíveis status de cancelamento de guias.","65536"
"ADM434","ADM434_EXAM_ITEM_STATUS","10","Status dos itens de Solicitação de Exame","65536"
"ADM435","ADM435_EXAM_ITEM_MEMBER","0","Membros que podem visualizar determinados status dos itens de Solicitação de Exame","65536"
"ADM436","ADM436_CHECKUP_RUN_POINT","396","Tabela de domínio da ADM contendo os relacionamentos entre a tabelas ADM153 e a EFG011.","65536"
"ADM437","ADM437_SEND_ACC_CONFIG_ERP","7","Tabela para guardar as configurações de envio de itens para contabilização no ERP","65536"
"ADM438","ADM438_ITEM_ACC_CONFIG_ERP","457","Guardar as informações dos itens que serão enviados para contabilização no ERP","65536"
"ADM439","ADM439_FIXED_ACC_CONFIG_ERP","4","Configuração fixa de conta para contabilização no ERP.","65536"
"SCH089","SCH089_URL_QUESTIONNAIRE","74976","Tabela de domínio da SCH que contém as URLs dos questionários dos protocolos de checkup.","16777216"
"TP001","TP001_TRANSPORT_EVENT_LOG","178515","Log de eventos de transporte de pacientes ","18874368"
"ADM441","ADM441_SELECTED_ANSWER","4902107","Tabela responsável por manter as respostas selecionadas no questionário de preparo.","150994944"
"SCH090","SCH090_QUEST_ENTITY_ITEM","2267","Tabela de associação entre itens da agenda com questionários","131072"
"SCH091","SCH091_QUEST_LOCK_MEMBER","499268","Tabela de associação entre itens da agenda com questionários","11534336"
"INT026","INT026_TRANSACT_ACCOUNTING","11940","Tabela de integração das notas","327680"
"SCH092","SCH092_TIME_BLOCK","0","Bloqueio de horários em marcação durante o agendamento.","65536"
"SCH093","SCH093_TIME_ENTITY_BLOCK","0","Bloqueio de entidades relacionadas a horários em marcação durante o agendamento.","65536"
"ADM442","ADM442_MIN_PAY_NOT_GENENERATE","0","Tabela para armazenar os repasses de não gerados na tela de geração de repasse pois possuem regra de piso mínimo ou adiantamento. Equivalente a ADM337_REPASS_FLOW_PREVIEW, armazenado separado para não interferir na regra de negócio da tabela.","65536"
"IDM004","IDM004_QUICKVIEW","4","Tabela responsável em armazenar as consultas rápidas do fluig.","65536"
"STO077","STO077_PENDING_PREPARE","7271","Tabela responsável por gerenciar as quantidades pendentes de preparação.","262144"
"ADM443","ADM443_BEDROOM_ORDER","17","Configuração de ordenação de quarto","65536"
"ADM482","ADM482_LOG_FIELDS","780","Campos alterados no log","131072"
"ADM481","ADM481_LOG_AUDIT","408","Log de auditoria","65536"
"G","G_CART","0","","0"
"GYN015","GYN015_UROGYNECOLOGY_TYPE","2"," ","65536"
"GYN014","GYN014_UROGYNECOLOGY","0"," ","65536"
"GYN012","GYN012_CLINICAL_SUSPICION","0"," ","65536"
"GYN011","GYN011_MASTOLOGY_EXPRESSION","0"," ","65536"
"GYN010","GYN010_MASTOLOGY_TYPE","3"," ","65536"
"GYN009","GYN009_MASTOLOGY","0"," ","65536"
"GYN007","GYN007_PHYSICAL_EXAM_TYPE","4","Tabela contendo os tipos de exame físico.","65536"
"GYN005","GYN005_PHYSICAL_EXAM","0","Tabela de exames médicos de um paciente.","65536"
"GYN004","GYN004_KNOW_DETAIL","0","Detalhe do questionário","65536"
"GYN003","GYN003_KNOW_LEVEL","0","Nível de conhecimento de um determinado método contraceptivo.","65536"
"GYN001","GYN001_CONTRACEPTIVE_METHOD","18","Tabela contendo os métodos contraceptivos.","65536"
"EXT002","EXT002_CARD_DETAIL","0"," ","65536"
"EXT001","EXT001_CARD_EXPORT","0"," ","65536"
"ER047","ER047_ADM_CPT_LOCK_MEMBER","28","Estrutura que relaciona os compromissos da agenda com os procedimentos do Boletim.","65536"
"ER046","ER046_DISCHARGE","367645","Registro de Alta","19922944"
"ER045","ER045_ADMISSION_CANCEL","2","Motivos de cancelamento do atendimento","65536"
"ER042","ER042_ADMISSION_BILLCHKIN","0","Tabela dos dados da verificação financeira feita na entrada de um paciente no Pronto Atendimento","65536"
"ER041","ER041_ADMISSION_CPT","50062","Procedimentos de uma entrada no PA","3145728"
"ER025","ER025_VITAL_SIGN_EXEC","0","Execuções de sinais vitais prescritos.","65536"
"ER021","ER021_MONITORING_EXEC","0","execução da monitorização prescrita.","65536"
"ER019","ER019_VENT_EXEC","0"," ","65536"
"ER017","ER017_SOLUTION_ITEM","0"," ","65536"
"ER003","ER003_SCHEDULE_UNIT","0","Indica a unidade aprazada para prescrição de PA ou receita de PA.","65536"
"EMR916","EMR916_SUBCLASSIFICATION","5","Tabela que contém o cadastro das classificações de triagem, aplicáveis quando a cor selecionada dentre a escala de cores  a Verde.","65536"
"EMR915","EMR915_COLOR_VALUES","5","Tabela que contém as cores disponibilizadas para Classificação1 - Verde2 - Amarelo3 - Vermelho","65536"
"EMR914","EMR914_COLOR_CLASSIFICATION","45059","Tabela que contém as informações e Histórico da Classificação de cores para o atendimento do paciente","3145728"
"EMR913","EMR913_MODEL_DETAIL","2","Detalhes do grupo de modelos de atendimento","65536"
"EMR912","EMR912_GROUP_MODEL","1","Define os grupos dos modelos de ficha de atendimentoEx.: Queixa, Exame Físico, etc.","65536"
"EMR911","EMR911_MODEL_TAB","0","Aletas de um modelo de Prontuário.","65536"
"STO062","STO062_COUNTING_SHEET","0","Tabela que armazena as fichas de contagem para o processo de inventário via PDA ","65536"
"MP2040","MP2040_MEDICAL_OPINION","86","Tabela especialista de solicitação de parecer médico.","65536"
"MP2039","MP2039_INSULIN_CARE","5304","Tabela de cuidados relacionados a prescrição de insulinas.","196608"
"MP2027","MP2027_VITAL_SIGN_ITEM","2019","Tabela de itens que compoem","131072"
"MP2026","MP2026_SOLUTION_ITEM","6489","Tabela de itens que compoem a solução prescrita","393216"
"MP2024","MP2024_INSULIN_GLUCOSESTRIP","16990","Tabela de quantidades de insulina por faixas de glicemia capilar.","589824"
"MP2021","MP2021_SCHEDULED_ITEM","6018704","Tabela de detalhamento de todos os itens (produtos) relacionados ao aprazamento de execução do item principal prescrito.","528482304"
"MP2020","MP2020_INHALATION_ITEM","8869","Tabela de itens que compoem a prescrição de inalação.","524288"
"MP2019","MP2019_VITAL_SIGN","484","Tabela especialista de prescrições de sinais vitais.","65536"
"MP2018","MP2018_SOLUTION","3375","Tabela especialista de prescrição de soluções.","196608"
"MP2017","MP2017_ROUTINE","0","Tabela especialista para a prescrição de rotinas.","65536"
"MP2016","MP2016_PROCEDURE","5","Tabela especialista para a prescrição de procedimentos.","65536"
"MP2015","MP2015_INSULIN","12628","Tabela especialista para a prescrição de insulinas","393216"
"MP2014","MP2014_EXAM","14","Tabela especialista de prescrição de exames.","65536"
"MP2012","MP2012_BLOODCOMPONENT","0","Tabela especialista para a prescrição de hemocomponentes.","65536"
"MP2011","MP2011_CONTROL","6382","Tabela especialista de prescrição de controles.","262144"
"MP2010","MP2010_CARE","25236","Tabela especialista de prescrição de cuidados.","2097152"
"MP2009","MP2009_MONITORING","462","Tabela especialista de prescrições de monitorizações.","65536"
"MP2008","MP2008_PRESC_VENTILATION","3549","Tabela especialista para a prescrição de ventilações.","262144"
"MP2007","MP2007_INHALATION","4192","Tabela especialista para a prescrição de inalações.","131072"
"MP2006","MP2006_MEDICATION","217769","Tabela especialista para a prescrição de medicamentos.","7340032"
"MP2005","MP2005_SCHEDULED","1567082","Tabela de aprazamento de itens prescritos.","92274688"
"MP2004","MP2004_PRESCRIPT_ITEM","302313","Tabela de itens da prescrição. Generalização dos itens de prescrição existentes.","83886080"
"MP2003","MP2003_RELEASE","228573","Tabela de liberações realizadas dentro do período de uma renovação de prescrição.","12582912"
"MP2002","MP2002_RENEW","127643","Tabela de renovações de prescrição.Toda a vez que uma prescrição for renovada por mais X horas então irá ter um registro nessa tabela.","7340032"
"MP2001","MP2001_PRESCRIPTION","21239","Tabela de prescrições. Usada pelo novo modelo do PEP.","2097152"
"SYS066","SYS066_SURGICAL_PAR_UNIT","0","Entidade que mantém a associação das unidades de Centro Cirúrgico que uma determinada unidade de RPA pode atender.","65536"
"AUD009","AUD009_PATIENT_CPT_HONO_LOG","34076","Tabela que armazena os logs de honorários médicos quando um procedimento é inserido pelo processo de auditoria de contas","3145728"
"ADM335","ADM335_REPASS_RELEASE_TYPE","336","Tabela de configuração do tipo de liberação de repasse por retorno.","65536"
"ADM334","ADM334_REPASS_PRIORITY_LOG","0","Tabela de registro de log de alterações na tabela REPASS_PRIORITY_ORDER.","65536"
"ADM252","ADM252_PROG_TABLE_RANGE","8","","65536"
"AUD008","AUD008_PATIENT_SOL_ITEM","0","Tabela que armazena os logs de modificações de soluções da conta dos pacientes. ","65536"
"EMR068","EMR068_REASON_SOLUTION","0","Tabela que armazena as justificativas para o uso de soluções.","65536"
"EMR067","EMR067_REASON_SERVICE","0","Tabela que armazena as justificativas para a cobrança de taxas.","65536"
"EMR066","EMR066_REASON_MATERIAL","0","Tabela que armazena as justificativas para o uso de materiais.","65536"
"EMR065","EMR065_REASON_PROCEDURE","0","Tabela que armazena as justificativas para a execução de procedimentos.","65536"
"EMR064","EMR064_REASON_MEDICATION","0","Tabela que armazena as justificativas para uso de medicamentos.","65536"
"EMR063","EMR063_ADDITIONAL_REASON","0","Tabela que armazena as justificativas para a execução de itens adicionais.","65536"
"MPR109","MPR109_REQ_MEDICAL_OPINION","0","Tabela que armazena a solicitação de um parecer médico feito no novo PEP.","65536"
"ADM331","ADM331_GLOSS_PARAMETER","1","","65536"
"ADT071","ADT071_BED_TEMP_TRANSFER","25643","","2097152"
"MPR104","MPR104_NURSING_DIAGNOS_UNIT","470","","65536"
"ADM328","ADM328_DISCOUNT_REASON","1","","65536"
"SYS067","SYS067_UNIT_BUILD_KIT","0","","65536"
"WWF030","WWF030_BILL_CHECKOUT","37360","","2097152"
"WWF029","WWF029_WF_STATE_SUB_WF","0","","65536"
"ADM327","ADM327_APPEAL_GLOSS_RES","527","","65536"
"ADM326","ADM326_GLOSS_APPEAL_REASON","527","","65536"
"AUD007","AUD007_PATIENT_PROCEDURE_LOG","33720","Armazena os dados originais dos itens que estão sendo auditados pelo processo de auditoria, toda vez que uma auditoria de um procedimento é realizada um registro do estado atual do registro é salvo nesta tabela para manter o histórico e a tabela EMR012_PATIENT_PROCEDURE  de procedimentos  é alterada.","3145728"
"AUD005","AUD005_PATIENT_SERVICE_LOG","146012","Armazena os dados originais dos itens que estão sendo auditados pelo processo de auditoria, toda vez que uma auditoria de um serviço é realizada um registro do estado atual do registro é salvo nesta tabela para manter o histórico e a tabela EMR028_PATIENT_SERVICE  de serviços é alterada.","10485760"
"ADM406","ADM406_PACK_TISS_GUIDE","28980","Dados de pacotes presentes na conta do paciente no momento do fechamento de contas","1048576"
"ADM400","ADM400_EXAM_REQUEST","835113","Tabela responsável por manter todas as solicitações de realização de exames","62914560"
"STO061","STO061_PDA_SESSION","0","Tabela que armazena a sessão para o processo de inventário via PDA","65536"
"LAB016","LAB016_EXAM_EXEC_PRIORITY","0","Tabela que armazena as prioridades, ativas ou no, de execuções para o exame.","65536"
"SCH024","SCH024_IN_ENTITY_ITEM","9284","Itens de entidades incluídas.","327680"
"SCH023","SCH023_INTERVAL_DETAILS","2357","Detalhes da tabela de configuração de honorários.","131072"
"SCH022","SCH022_TIME_BLOCK_LOG","35133","Log do bloqueio de honorários.","2097152"
"SCH021","SCH021_SCHEDULE_DETAILS","812","Detalhes da agenda.","131072"
"SCH020","SCH020_SCHEDULE_TIME_PERIOD","4","Honorários e Turnos das Agendas.","65536"
"SCH018","SCH018_BLOCK_SCHEDULE","38","Motivos de bloqueio de agendas","65536"
"SCH017","SCH017_CPT_GROUP_ITEMS","13","Itens do Grupo de Procedimentos do Agendamento","65536"
"SCH016","SCH016_CPT_GROUP","1","Grupo de Procedimentos do Agendamento","65536"
"SCH015","SCH015_TIME_CLASSIFICATION","5","Classificação de Honorários de Agendamentos","65536"
"SCH014","SCH014_DETAIL_STRUCT_MODEL","12","Indica quais são os detalhes da Estrutura Modelo de uma entidade do compromisso","65536"
"SCH013","SCH013_TASK_STRUCTURE_MODEL","59","Estruturas Modelo de um determinado Tipo/Perfil de agendaContém os campos (estrutura) padrão sugeridos pelo sistema.Esses campos serão inicializados na SCH002 quando for criada uma nova agenda.","65536"
